timestamp,stablecoin_mcap,stablecoin_flow_7d,stablecoin_trend
2025-02-20,2.26932674988,0.1311774722,0.02149904626706456
2025-02-21,2.26847231393,0.1045197478,0.020207782288912846
2025-02-22,2.2754089342,0.1415031801,0.019252506696776583
2025-02-23,2.27325818725,0.1056872077,0.018217933560636945
2025-02-24,2.27476345873,0.0987622781,0.01721296080020962
2025-02-25,2.26874207602,0.0662068578,0.016100366150085144
2025-02-26,2.25759348335,-0.0362256473,0.014500002488384789
2025-02-27,2.2517741386,-0.1755261128,0.012135187568155015
2025-02-28,2.25161346471,-0.1685884922,0.009891439516113598
2025-03-01,2.26032239792,-0.1508653628,0.00766695023354913
2025-03-02,2.2532153544,-0.2004283285,0.005337342366063869
2025-03-03,2.25301666197,-0.2174679676,0.0029369062876913876
2025-03-04,2.25438430591,-0.1435777011,0.0010020398651866547
2025-03-05,2.25983312062,0.0223963727,4.9499881582981686e-05
2025-03-06,2.26980107993,0.1802694133,6.719310997982397e-05
2025-03-07,2.27062875428,0.1901528957,0.0005301778591531026
2025-03-08,2.28158110544,0.2125870752,0.0011677989719693915
2025-03-09,2.28243600121,0.2922064681,0.0023603469561670476
2025-03-10,2.28131178715,0.2829512518,0.0036768126229915765
2025-03-11,2.27741734305,0.2303303714,0.004729712834186772
2025-03-12,2.28519466356,0.2536154294,0.005834095494896774
2025-03-13,2.28905841953,0.192573396,0.006520472423998669
2025-03-14,2.29096993176,0.2034117748,0.0072522062306281665
2025-03-15,2.29880901884,0.172279134,0.007706523131359999
2025-03-16,2.30024790567,0.1781190446,0.0082025305878346
2025-03-17,2.29986039588,0.1854860873,0.008797917999797011
2025-03-18,2.30174803802,0.2433069497,0.009749276551366703
2025-03-19,2.30502140134,0.1982673778,0.010400703179776594
2025-03-20,2.31086392639,0.2180550686,0.011048096928377937
2025-03-21,2.30966122641,0.1869129465,0.011503633477350395
2025-03-22,2.31752488249,0.1871586365,0.01196372082587005
2025-03-23,2.32698950621,0.2674160054,0.012773118960826668
2025-03-24,2.33050253726,0.3064214138,0.013875881246491861
2025-03-25,2.34065976598,0.3891172796,0.015311617943105427
2025-03-26,2.3516975698,0.4667616846,0.01708816200383967
2025-03-27,2.35304008482,0.4217615843,0.018470887740663855
2025-03-28,2.34667415014,0.3701292373,0.019457733210603845
2025-03-29,2.34090413489,0.233792524,0.019593193454742197
2025-03-30,2.34331224617,0.1632273996,0.0192519558279598
2025-03-31,2.34280359997,0.1230106271,0.018798058860421296
2025-04-01,2.34482506693,0.0416530095,0.01770668150744692
2025-04-02,2.34694398752,-0.0475358228,0.01603223988400293
2025-04-03,2.35093001463,-0.0211007019,0.014487398110198058
2025-04-04,2.35228590039,0.0561175025,0.013483105174800114
